0.1514460640853068,0.8780201478632297,1.0,52.74859840386316,0.0,1.0,
-0.6334885788261344,0.18757859254093878,-1.0,-75.01052573938846,0.0,-1.0,
-0.0613488841490768,0.057242944095371895,1.0,-5.790004096415083,0.0,1.0,
0.3432501508931336,0.8635696886655608,1.0,77.05731773693876,0.0,1.0,
0.9872321903844865,0.47817585938111384,1.0,145.9647799008663,0.0,1.0,
-0.38153371200884645,-0.24604933946047525,-1.0,-58.721436929168114,0.0,-1.0,
0.9665578075152537,0.3385811483489798,1.0,138.01943696151437,0.0,1.0,
-0.13723769740556713,-0.9618753958307316,-1.0,-54.07101826135673,0.0,-1.0,
0.42252289698434,0.7591548919868354,1.0,83.39027613812146,0.0,1.0,
0.31450708494054846,-0.3391998053538825,1.0,27.956981099506212,0.0,1.0,
0.5775897223331474,-0.7315195584031009,1.0,47.24639818739611,0.0,1.0,
-0.44418513322180253,-0.30870205821981433,-1.0,-69.20342110643855,0.0,-1.0,
0.2560603053432444,0.028034898022680554,1.0,34.237816087919704,0.0,1.0,
0.5302408868895763,0.8570215658888027,1.0,101.04044992267416,0.0,1.0,
0.9610071725937153,0.22846262860821143,1.0,133.14584411180172,0.0,1.0,
-0.014152015934948192,0.6910979529548731,1.0,24.238631931808527,0.0,1.0,
-0.290630182102418,-0.00346876437091459,-1.0,-37.79057881968339,0.0,-1.0,
-0.1113726594356248,-0.3263593001862317,-1.0,-26.743883929372725,0.0,-1.0,
-0.12569874739932718,-0.3771093645309882,-1.0,-30.514854284462587,0.0,-1.0,
0.7750842949045016,0.2480460214990241,1.0,109.79285462280002,0.0,1.0,
0.9889261550668811,0.9539574476172612,1.0,164.13367552970047,0.0,1.0,
0.49912849147701577,-0.34181697743640704,1.0,51.781396252406964,0.0,1.0,
-0.7667467243672719,-0.6130493427063313,-1.0,-122.48263484472938,0.0,-1.0,
0.37723568234390936,-0.8207070275099562,1.0,17.919923381930314,0.0,1.0,
-0.843941093165455,-0.9346923856564737,-1.0,-144.61978663403144,0.0,-1.0,
0.34717621378668606,0.504866119953898,1.0,64.03356173647862,0.0,1.0,
0.0761396363035165,0.5924126090427642,1.0,32.215564775892986,0.0,1.0,
-0.5705658334887438,-0.19628336773228905,-1.0,-81.33864915447957,0.0,-1.0,
-0.4375903615184289,-0.13522692442051576,-1.0,-61.80433040497273,0.0,-1.0,
-0.48323102093901693,-0.7240694026676289,-1.0,-89.93316560608862,0.0,-1.0,
-0.5901056348588065,0.47148175069617304,-1.0,-58.678421082250075,0.0,-1.0,
-0.68380165222348,0.9133138478801479,-1.0,-54.15089484708805,0.0,-1.0,
0.6087536405825231,0.5150066794738666,1.0,98.31119977130922,0.0,1.0,
-0.8709883256925857,-0.39057912288227503,-1.0,-127.59727233633076,0.0,-1.0,
0.9460425437280469,-0.32094676700792424,1.0,110.47965097937215,0.0,1.0,
0.07824894877428257,0.7661981850673194,1.0,39.04514366010652,0.0,1.0,
0.08499796050981212,-0.09755379576601175,1.0,7.333667797378409,0.0,1.0,
-0.620590107683036,-0.8912713679589455,-1.0,-114.03996952568255,0.0,-1.0,
0.23421674291211225,-0.8863173116998979,1.0,-3.087621672900248,0.0,1.0,
0.2989853737930386,0.5465173625354771,1.0,59.36035614177894,0.0,1.0,
-0.15083106033400107,0.1390099765121826,-1.0,-14.30030765453624,1.0,-1.0,
-0.4432683552693921,-0.39078835103039666,-1.0,-72.18142267084673,0.0,-1.0,
-0.7989314055512926,0.11758513438004381,-1.0,-99.08910720162508,0.0,-1.0,
0.10143580753369963,-0.7633984925056856,-1.0,-15.656059934739844,0.0,-1.0,
0.10320153444009961,-0.4595228483109648,1.0,-3.963209387075585,0.0,1.0,
-0.5737508721353133,-0.4827999386238222,-1.0,-92.56052296377575,0.0,-1.0,
-0.39761113442207474,0.3759744960304672,-1.0,-37.33819655247885,0.0,-1.0,
0.8884934124926913,-0.6533441419234214,1.0,90.48240019352244,0.0,1.0,
-0.9766572936655409,-0.34813510972276696,-1.0,-139.68855727865554,0.0,-1.0,
-0.1398274172648104,-0.0832967033228118,-1.0,-21.261229126774445,0.0,-1.0,
-0.603752344842315,0.3360567723378829,-1.0,-65.55581380312034,0.0,-1.0,
-0.04074862951044089,-0.5526905702544211,-1.0,-26.131057215119178,0.0,-1.0,
0.0029819192173903275,-0.6098846424261508,-1.0,-22.622184594122807,0.0,-1.0,
-0.901910599142498,0.6391290357526229,-1.0,-92.75727340716173,0.0,-1.0,
0.5449677381316702,-0.5340111285912543,1.0,50.47048395104838,0.0,1.0,
0.6342488954608059,-0.04966701181172817,1.0,80.31191581459991,0.0,1.0,
-0.7342795221948177,-0.1255955619418272,-1.0,-99.88581174673885,0.0,-1.0,
-0.47977961684878645,0.991327903399962,-1.0,-24.77065253045464,0.0,-1.0,
-0.7462565630890237,0.17411546974268077,-1.0,-90.13085694422459,0.0,-1.0,
-0.9775591114659301,-0.9171616922646386,-1.0,-161.27257859814685,0.0,-1.0,
-0.8935071205608769,0.014385404587286432,-1.0,-115.23750697820286,0.0,-1.0,
0.316305781985903,0.3372756489713358,1.0,53.710848446158835,0.0,1.0,
0.1537174653035096,-0.29120269606279203,1.0,8.932686034318335,0.0,1.0,
-0.9372962351642813,0.5002714766608105,-1.0,-102.5810834004772,0.0,-1.0,
0.5185524049994621,-0.5733206704216247,1.0,45.56460167003515,0.0,1.0,
-0.06706599772702848,0.22870559717278005,1.0,-0.06220450963002655,0.0,1.0,
0.4373284364943417,0.8591422535045563,1.0,89.08090569011989,0.0,1.0,
-0.02731010047145155,0.48351254132658417,1.0,14.70222200786094,0.0,1.0,
-0.5358666687395843,-0.25007468568280355,-1.0,-78.87168611114852,0.0,-1.0,
0.6821251297034452,0.28000362001321055,1.0,98.95288794131356,0.0,1.0,
0.4537409889727495,0.7769525181827095,1.0,88.10693646965358,0.0,1.0,
